User_ID,Username,Email,Signup_Date,Country,Age,Gender,Device_Type,Game_Title,Total_Play_Sessions,Avg_Session_Duration_Min,Total_Hours_Played,In_Game_Purchases_Count,Total_Revenue_USD,Last_Login,Subscription_Tier,Referral_Source,Preferred_Game_Mode,Rank_Tier,Achievement_Score
E9c5b66e-e005-4f22-bfd1-6a1ca53f22d9,Marymedina,Johntaylor@gmail.com,27-05-2024,Mongolia,14,Female,Pc,Questraid,16,30.09,104.59,3,171.14,26-04-2025,Gold,Social media,Multiplayer,Bronze,3438
7c3fdbf6-cc96-4b29-818a-ed1ad9f1befa,Davisanne,Taylorjudy@gmail.com,26-02-2025,Palau,18,Other,Console,Battlezone,19,32.02,53.91,9,6.94,22-04-2025,Gold,Ads,Co-op,Diamond,9297
6cd8963f-6d08-47dc-924c-9f74c1b2c57e,Ryan00,Cheryl78@garza-simmons.com,23-02-2024,Dominica,16,Female,Mobile,Speedrun,15,45.12,118.36,3,14.11,23-04-2025,Free,Social media,Co-op,Bronze,7253
B8f06158-1dc1-43be-afe7-99d2850191dc,Denisecontreras,Donaldburton@yahoo.com,07-01-2024,Nigeria,18,Female,Pc,Battlezone,20,28.06,92.58,6,28.16,08-05-2025,Gold,Friend,Multiplayer,Bronze,7970
D40cc33a-c696-4404-858f-89067824d6a0,Flewis,Christophergonzales@cannon.com,28-01-2024,Greenland,46,Male,Mobile,Questraid,12,18.11,36.85,5,36.45,23-04-2025,Gold,Social media,Solo,Diamond,7004
9175a483-4de4-4679-984b-767b8a92fa02,Thickman,Katiebailey@wright.com,09-07-2024,Saint vincent and the grenadines,43,Female,Console,Mysticwar,18,20.29,15.27,9,12.36,21-05-2025,Free,Ads,Multiplayer,Gold,7495
601e1c8b-93a3-4986-b8a6-7d10d023389c,Sgray,Aramsey@yahoo.com,04-05-2025,Swaziland,48,Other,Pc,Mysticwar,24,34.64,70.82,4,153.49,15-05-2025,Platinum,Social media,Co-op,Platinum,2603
Db1c61ea-bc58-4595-a90b-2f114dae4bf5,Thomastamara,Laurenbishop@hotmail.com,13-10-2024,Benin,18,Female,Pc,Mysticwar,24,49.37,99.93,7,96.2,20-05-2025,Free,Friend,Solo,Gold,9024
E1eff9b8-e95f-4e67-af8d-e2f76d30ea6b,Scottmarcia,Landrycarol@gmail.com,22-05-2024,Mayotte,28,Male,Mobile,Questraid,15,51.83,132.31,5,43.42,08-05-2025,Gold,Friend,Multiplayer,Bronze,4249
Fc9330ca-5d7d-4ce7-ab80-7e5714bda0c1,Stokesmichael,Juliaenglish@gmail.com,08-11-2023,Mongolia,14,Female,Pc,Questraid,21,41.49,146.15,7,34.97,15-05-2025,Silver,Organic,Co-op,Silver,1925
C8590f5c-e2c6-4295-a288-f1431640fab4,Stevenssteven,Kerriwolf@yahoo.com,23-12-2024,Congo,22,Other,Console,Speedrun,15,34.34,122.28,7,83.84,04-05-2025,Gold,Ads,Co-op,Gold,6240
6715bc03-626c-4d4f-97d2-273488a91888,Cbutler,Albert60@day-garcia.com,13-01-2024,Norway,30,Male,Mobile,Mysticwar,24,46.21,127.09,8,92.39,19-05-2025,Free,Organic,Solo,Gold,5548
45d025b2-b336-4116-9b3c-f22cfed7baeb,Tclark,Geoffreygonzales@yahoo.com,03-10-2024,Botswana,42,Male,Pc,Speedrun,19,32.27,146.49,5,49.84,01-05-2025,Silver,Social media,Co-op,Silver,7862
C9a7308e-9433-4f5f-9e5d-44cbfbaa064d,Scoleman,Amy43@yahoo.com,24-01-2024,Chile,45,Female,Pc,Mysticwar,20,38.36,95.15,9,78.93,30-04-2025,Silver,Organic,Solo,Diamond,4407
A8750c86-89bb-4fc0-b8fa-67b9de23d457,Austin10,Megan29@leonard.com,06-06-2024,French polynesia,16,Other,Console,Battlezone,23,61.4,111.98,3,3.6,03-05-2025,Platinum,Social media,Multiplayer,Silver,2548
Ef4616c7-3dd0-4872-956f-e869301e569b,Jonesedward,Melissa27@gmail.com,26-06-2024,Lesotho,16,Female,Mobile,Battlezone,14,23.02,83.24,7,57.05,14-05-2025,Gold,Friend,Solo,Gold,8120
B0c01275-f5aa-43e6-b10f-6b2bf60acd00,Mgonzalez,Garciamonica@johnson-coleman.biz,15-10-2024,Papua new guinea,39,Other,Console,Speedrun,14,24.29,134.45,6,23.52,08-05-2025,Gold,Ads,Solo,Silver,3916
4d9ec824-8a41-45eb-931d-3b0b398c47c0,Petersonpatrick,Ptownsend@howard.net,13-12-2024,Svalbard & jan mayen islands,48,Female,Console,Questraid,17,19.47,38.65,8,17.85,25-04-2025,Silver,Ads,Solo,Platinum,4729
90faa986-81d8-4c24-89c4-f686d80b9df4,Dunnmelissa,Rebeccazimmerman@yahoo.com,22-01-2024,Guam,37,Female,Mobile,Speedrun,19,35.56,109.94,3,61.7,19-05-2025,Free,Organic,Solo,Silver,6901
Aaefda4c-d3ff-4fdc-8913-5a0885444cd1,Hodgejill,Hartwilliam@sanchez-arroyo.com,19-02-2024,Guinea,27,Female,Mobile,Mysticwar,17,38.06,135.68,0,11.85,16-05-2025,Silver,Ads,Solo,Platinum,2614
944c8cc9-7659-4108-9664-460f20a3fe65,Jeffreyhines,Penny11@yahoo.com,03-06-2024,Niue,22,Other,Console,Battlezone,19,25.56,168.56,5,52.05,11-05-2025,Platinum,Friend,Multiplayer,Bronze,3799
59b05f15-3701-4628-ab1c-f4823fbe435d,Jamesjason,Blackandre@hotmail.com,13-08-2023,Malaysia,18,Other,Mobile,Mysticwar,21,35.19,93.18,4,30.48,08-05-2025,Silver,Friend,Multiplayer,Gold,390
B7882f5c-fae3-4005-a458-66bc0d7fa5d5,Brownjessica,Wwaters@hotmail.com,30-09-2024,Kazakhstan,17,Other,Pc,Questraid,16,34.89,135.56,10,115.74,03-05-2025,Gold,Ads,Multiplayer,Platinum,8013
009e9ab0-0332-48ec-9a58-1983178c8f4a,Ifrazier,Christineallen@taylor-edwards.com,02-05-2024,Bhutan,24,Female,Pc,Questraid,26,39.47,60.35,3,88.5,21-05-2025,Silver,Social media,Multiplayer,Diamond,4794
B12101ed-f6ab-4b8d-924b-0bf79d02bf60,Parkerjacob,Dennismcguire@gmail.com,28-04-2025,India,39,Male,Mobile,Questraid,16,24.6,97.41,3,43.45,18-05-2025,Silver,Friend,Co-op,Gold,3609
233524be-fef4-4b61-a5a4-0a4533d0e1dc,Clarkalan,Monique49@roth.com,04-10-2024,Estonia,27,Other,Mobile,Speedrun,25,29.83,123.77,5,6.06,23-04-2025,Silver,Social media,Solo,Bronze,6228
C1a44230-3b19-4558-a7b6-567f037827d3,Mesparza,Snyderapril@hotmail.com,02-06-2023,Samoa,26,Female,Console,Mysticwar,17,33.53,142.13,4,35.19,11-05-2025,Platinum,Organic,Multiplayer,Platinum,8650
74e7d172-ed19-4141-b22c-eb370ad55db2,Alexis06,Ortizgail@hernandez.com,13-04-2024,Anguilla,15,Other,Pc,Battlezone,19,24.68,80.29,4,36.07,27-04-2025,Platinum,Organic,Multiplayer,Silver,2178
06f16d47-f0a6-45e6-bab8-5b971aaad9e8,Laraadam,Allenjeffrey@mccarthy.info,17-05-2024,Malaysia,22,Other,Console,Questraid,16,23.06,143.09,7,43.24,27-04-2025,Silver,Social media,Co-op,Diamond,3834
D8aaa3fb-19cf-4446-bad9-85548e3c97c1,Rgilbert,Carolynrice@ward.info,27-08-2023,Peru,36,Female,Pc,Mysticwar,24,39.52,50.81,2,71.16,23-04-2025,Platinum,Friend,Multiplayer,Diamond,2834
C7302783-22cf-4f07-8464-4fe96f876706,Aandrade,Riverathomas@yahoo.com,23-07-2024,Japan,32,Other,Pc,Questraid,18,25.22,105.67,5,79.01,27-04-2025,Free,Friend,Multiplayer,Diamond,2969
51d72ed8-373d-4c86-a4fb-0f639511fe02,Wgonzalez,Tiffany09@gmail.com,18-05-2024,Botswana,14,Other,Mobile,Mysticwar,19,34.3,31.65,3,52.44,02-05-2025,Silver,Organic,Solo,Gold,1482
Bf122048-7c08-4f98-a2a6-b680e1e58175,Powerswhitney,Martinezandrew@trevino.biz,24-02-2025,United states minor outlying islands,26,Female,Console,Questraid,31,13.06,68.32,6,76.62,15-05-2025,Platinum,Organic,Multiplayer,Gold,2381
864ca299-1105-4939-a116-d865569daaba,Mariawinters,Falvarado@cunningham.biz,02-07-2023,Latvia,22,Female,Pc,Battlezone,17,34.77,83.05,2,8.68,28-04-2025,Platinum,Organic,Multiplayer,Gold,2824
E2598ab8-de1d-4bc2-8d92-24f7f239977f,Cgarcia,Mwagner@yahoo.com,25-04-2024,Liberia,33,Female,Mobile,Mysticwar,20,31.18,187.65,2,6.22,22-04-2025,Free,Social media,Multiplayer,Silver,5805
A80a4016-754e-40c1-93c5-9adc9a98a138,Rhogan,Pamela12@gmail.com,24-06-2023,Montserrat,17,Female,Mobile,Mysticwar,29,24.32,181.47,3,28.5,27-04-2025,Platinum,Ads,Solo,Platinum,6286
C6b39e39-0b8a-4128-b75c-91444705cb14,Gwagner,Shawn45@yahoo.com,13-10-2023,Montenegro,32,Male,Console,Speedrun,19,44.84,52.02,4,172.73,08-05-2025,Gold,Friend,Co-op,Silver,4194
14fb8d4e-41b5-422d-9ff6-8bde5cbe5819,Qsmith,Michaelanderson@nelson.org,14-11-2023,Israel,34,Male,Mobile,Battlezone,19,32.4,59.58,6,43.74,24-04-2025,Silver,Social media,Co-op,Gold,9939
20694739-9d15-4251-afbe-19b9bcc661bd,Kathleen63,Kylesoto@gmail.com,24-03-2024,Marshall islands,20,Other,Mobile,Speedrun,23,24.76,54.61,7,64.26,11-05-2025,Free,Ads,Solo,Silver,7298
A953605a-073d-4e15-ba35-6e4dc1d75d28,Kathrynrobinson,Woodmeghan@acevedo.com,01-07-2023,Central african republic,20,Male,Console,Speedrun,16,25.99,94.67,5,55.92,26-04-2025,Free,Organic,Solo,Diamond,988
F7b38cfa-1f20-427f-8642-a0e3a601b953,Crystalvazquez,Zbarnes@hotmail.com,18-01-2024,United states virgin islands,28,Male,Mobile,Speedrun,15,22.76,60.97,6,14.65,10-05-2025,Platinum,Friend,Solo,Gold,368
9dd0bbe6-a4df-4004-80c0-800a47ddc1d3,Twalker,Schultztravis@harris-suarez.info,06-10-2023,Algeria,24,Male,Mobile,Speedrun,17,26.19,14.21,10,28.56,10-05-2025,Free,Organic,Co-op,Platinum,9534
87326c79-9210-4595-a8a9-e02fb74fe57f,Burnettjessica,Jpeterson@kaufman.com,29-04-2024,Niger,39,Female,Console,Speedrun,27,25.71,17.54,5,192.37,09-05-2025,Free,Ads,Solo,Platinum,9013
F14853c9-d260-464c-bbfa-1d51db4cf735,Fosterandrew,Halldustin@hotmail.com,27-12-2024,Suriname,41,Other,Pc,Questraid,23,20.69,1.9,3,16.37,11-05-2025,Gold,Organic,Co-op,Diamond,9216
128d7048-1b5c-470f-8585-2266d917d888,Danieltucker,Caroline40@hotmail.com,20-06-2023,Montserrat,43,Other,Pc,Mysticwar,19,27.85,79.12,2,42.03,11-05-2025,Platinum,Ads,Multiplayer,Bronze,9200
47fcbac8-a833-4336-b787-2aa9a5d2565e,Oconnellkelly,Danielle15@hotmail.com,20-10-2024,Moldova,22,Other,Console,Mysticwar,23,29.04,99.4,4,78.55,25-04-2025,Gold,Social media,Multiplayer,Silver,5871
0ff870cd-12d5-4c8a-8904-ca08a848c720,Shawn11,Terry66@cole.com,24-06-2023,Grenada,43,Other,Console,Battlezone,22,21.45,99.81,2,20.22,10-05-2025,Platinum,Ads,Solo,Silver,7351
E14ea371-af28-419f-bea5-e93a7b4bcaee,Gloriatravis,Rollinstiffany@leon.com,08-05-2024,Saint barthelemy,38,Other,Pc,Speedrun,28,44.59,49.36,9,54.71,01-05-2025,Gold,Ads,Solo,Silver,5552
B7381bb3-6304-4100-a84c-9ee02862bed5,Bryancabrera,Christina94@nichols.org,17-08-2023,Congo,22,Female,Mobile,Questraid,25,24,66.16,2,157.8,08-05-2025,Free,Friend,Co-op,Silver,9738
63b0d46d-c4af-4f6b-a16a-afd951551134,Jonathanpatel,Gardnerbrittany@yahoo.com,09-04-2025,Yemen,37,Other,Console,Questraid,13,31.07,158.46,2,12.14,10-05-2025,Free,Social media,Co-op,Bronze,3659
E2bc5da5-561a-408c-8abf-6354136e78d4,Qharrison,Alexanderroberts@howell.net,28-05-2023,Norfolk island,22,Other,Console,Mysticwar,22,45.94,167.07,4,111.26,05-05-2025,Silver,Organic,Multiplayer,Diamond,5666
8c57597e-fa76-4cd7-9da3-0545331a9d4b,Deanna09,Christopher96@clark-hicks.biz,15-07-2024,Egypt,48,Other,Mobile,Questraid,21,28.71,184.79,5,166.67,04-05-2025,Silver,Social media,Multiplayer,Silver,3406
869f9861-6f72-4956-95c8-02d5499e89b9,Mjones,Olawrence@fox.biz,17-02-2024,Russian federation,27,Other,Mobile,Mysticwar,21,19.95,75.99,10,24.49,12-05-2025,Platinum,Social media,Solo,Diamond,4682
319b1421-70dd-42e6-97ff-2e69cecf6987,Sharon42,Adamsrebecca@ashley.com,17-02-2025,Croatia,47,Other,Console,Speedrun,25,30.46,51.07,3,15.2,10-05-2025,Free,Ads,Multiplayer,Bronze,655
1498c0d0-7f92-4d30-a641-cbd97d1434e0,Kwilson,Timothy62@hotmail.com,30-05-2024,Colombia,33,Other,Pc,Battlezone,12,36.86,79.59,6,19.88,29-04-2025,Gold,Ads,Solo,Platinum,2394
837d9469-7f60-40eb-8d65-8fd595be4616,Thomasjoseph,Hwilliams@allen.biz,20-10-2024,Cook islands,39,Other,Mobile,Battlezone,14,17.6,165.6,5,23.28,04-05-2025,Platinum,Organic,Solo,Diamond,9497
C576e39e-2ace-4987-9f30-442be73e98fa,Ydaniels,Jonathonporter@gmail.com,01-03-2024,Eritrea,28,Female,Console,Mysticwar,24,25.34,108.06,2,55.3,30-04-2025,Platinum,Ads,Multiplayer,Diamond,8165
51e95e20-4bc4-413e-b4ab-cacbc395a92e,Daniellane,Dingram@bowman.net,17-08-2023,Morocco,44,Other,Mobile,Speedrun,17,29.58,17.69,6,19.88,28-04-2025,Platinum,Friend,Solo,Silver,3390
Ac6ff76a-a853-4237-916c-c5768f6c1093,Qharrington,Ryan41@yahoo.com,04-08-2023,Fiji,24,Female,Pc,Questraid,17,31.3,153.19,6,56.41,28-04-2025,Free,Organic,Co-op,Bronze,2349
Ba4f9d14-21cf-41f6-9b4e-ef87172bd0bc,Smithstephen,Bryan98@yahoo.com,06-04-2024,Haiti,36,Female,Pc,Battlezone,13,22.38,155.93,7,84.8,09-05-2025,Free,Social media,Solo,Diamond,4740
629c7563-455f-448a-a654-c75c877a8772,Lauraholland,Xfoster@dean.com,22-02-2024,Chad,21,Female,Pc,Questraid,17,15.61,105.12,2,0.76,28-04-2025,Silver,Social media,Solo,Silver,4847
923e63ff-8b52-4189-adaf-f30348fd3b07,Ariaschristine,Markrollins@buchanan.com,03-08-2024,Peru,41,Female,Console,Mysticwar,23,24.19,121.19,4,31.6,19-05-2025,Gold,Social media,Co-op,Bronze,964
1143203f-54e0-4dcf-b755-fe440706bb95,Potterheather,Vmorton@yahoo.com,07-10-2024,India,23,Female,Mobile,Mysticwar,20,31.67,154.06,4,112.43,12-05-2025,Platinum,Ads,Multiplayer,Bronze,2446
0f9eadc3-c35e-4f03-979e-15f603f64560,Emullins,Taylor91@gmail.com,17-03-2025,Turkey,42,Female,Mobile,Battlezone,15,40.14,74.11,3,6.78,02-05-2025,Free,Social media,Multiplayer,Bronze,9930
C5314cd9-9f66-4463-bee9-d9c8e85d19b0,Kellymueller,Rsanford@espinoza.net,29-03-2024,Turkey,18,Other,Console,Questraid,29,10.31,209.8,2,9.58,09-05-2025,Gold,Social media,Multiplayer,Silver,232
9db21e52-4895-4935-a085-4e9017b36b24,Angelaanderson,Thomas94@hotmail.com,30-11-2023,Sri lanka,39,Female,Mobile,Questraid,23,28.67,146.23,9,29.44,16-05-2025,Platinum,Friend,Co-op,Platinum,9789
36389871-942d-4e59-810f-8521ea7ee2a8,Smithabigail,Obrennan@gmail.com,04-01-2025,Malta,22,Male,Mobile,Speedrun,14,46.47,103.92,4,17.02,27-04-2025,Free,Social media,Multiplayer,Silver,6212
376b531a-8457-4fad-93d3-c0dcd8266895,Isaac48,Zhowell@gmail.com,23-08-2023,Bahrain,26,Male,Pc,Battlezone,24,57.45,105.53,9,9.72,05-05-2025,Silver,Friend,Co-op,Bronze,8517
323c642e-c03e-41c7-909d-ca7c66b5c9a9,Mcintoshjason,Fordchristopher@davenport.com,15-05-2025,Finland,35,Other,Pc,Mysticwar,20,8.03,78.33,5,179.58,05-05-2025,Silver,Friend,Solo,Gold,8933
34a78ab5-55ed-443b-852b-e3407cb79d52,Victorhudson,Armstrongamy@gmail.com,10-09-2024,El salvador,14,Male,Console,Battlezone,27,35.13,100.34,6,101.91,30-04-2025,Free,Social media,Multiplayer,Gold,9353
F8342b3f-3e08-479f-bb09-ca94f8c3a8e5,Fmiller,Wstanley@hotmail.com,25-11-2024,Bhutan,17,Male,Console,Mysticwar,22,25.27,155.65,4,72.93,25-04-2025,Silver,Organic,Co-op,Platinum,1834
8913b3d0-5c8d-4f36-8b6d-2367cb311b9f,Pamelaedwards,Erika87@andrews-chan.com,18-12-2024,Benin,30,Other,Console,Mysticwar,26,23.75,142.02,1,19.84,16-05-2025,Free,Organic,Co-op,Diamond,2549
B030ca11-361b-4b4a-bd3a-b3e64a56134f,Joshuaharmon,Ryanreed@hotmail.com,11-08-2024,Lesotho,13,Female,Console,Mysticwar,25,37.79,62.56,9,13.98,27-04-2025,Gold,Social media,Multiplayer,Bronze,193
Ef69eb54-be52-4585-987b-0c0a7a603427,Lynndecker,Jonathan24@hotmail.com,10-09-2024,Zambia,16,Other,Pc,Questraid,25,26.05,145.45,5,0.44,18-05-2025,Platinum,Friend,Multiplayer,Bronze,7432
E9b3a4b2-cf0b-495d-915a-ba57db8a62ee,Kristinarobinson,Danielsmith@gmail.com,26-01-2024,American samoa,18,Male,Pc,Speedrun,13,47.07,142.29,10,62.38,04-05-2025,Silver,Ads,Solo,Diamond,899
Fc52b471-8f0c-4908-a070-7121757db1bf,Matthew36,Morganlaura@yahoo.com,22-07-2024,China,13,Other,Mobile,Mysticwar,21,30.34,26.46,8,22.73,27-04-2025,Gold,Friend,Multiplayer,Gold,2032
A2f6bd34-ff6e-4e52-8ad7-aa8c7a51211d,Wilsonjoel,James13@yahoo.com,25-12-2024,Ghana,18,Other,Pc,Questraid,24,35.45,147.44,4,9.07,26-04-2025,Free,Friend,Co-op,Gold,4838
F0b87ad7-ce6a-429e-beae-bda945eeaa3d,Catherine82,Joseph05@hotmail.com,28-12-2024,Lao people's democratic republic,44,Other,Console,Speedrun,20,27.93,136.2,4,152.3,26-04-2025,Gold,Ads,Multiplayer,Silver,389
A1c900fb-5219-4ae8-8a27-8feb14ac4479,Gcisneros,Swinters@sanders.com,08-04-2024,Senegal,26,Male,Pc,Battlezone,20,50.04,171.76,3,137,29-04-2025,Free,Organic,Multiplayer,Platinum,3005
14906f47-91c2-4ee3-8c6f-7765e69679b1,Mark74,Collinschristopher@hotmail.com,27-12-2024,France,41,Female,Console,Speedrun,22,16.01,45.75,5,78.67,08-05-2025,Platinum,Organic,Solo,Bronze,8436
42908ccb-f2ca-4173-86ea-102e62a58300,Briannanavarro,Stephenbradford@mcknight-cook.info,16-12-2023,Comoros,17,Male,Mobile,Speedrun,18,30.89,61.24,1,27.5,02-05-2025,Gold,Friend,Solo,Gold,6334
936ae05e-bd97-47e8-b7ff-ae6a28b21d0b,Azavala,Wreynolds@bradley.com,27-07-2023,Falkland islands (malvinas),13,Other,Mobile,Mysticwar,22,21.71,85.19,5,76.76,05-05-2025,Gold,Ads,Solo,Silver,2634
5848e797-30e3-4612-a5d2-72aa6fa6ea32,Chenpaul,Amaxwell@gmail.com,08-09-2024,United arab emirates,43,Female,Mobile,Mysticwar,18,17.58,100.31,5,17.52,11-05-2025,Silver,Friend,Multiplayer,Bronze,2549
75a8984a-d833-41e0-80aa-2970d5af8a0c,Johnsoncollin,Michelleromero@hotmail.com,23-04-2025,Tajikistan,18,Male,Console,Mysticwar,14,23.71,64.77,4,42.15,30-04-2025,Silver,Friend,Multiplayer,Bronze,8896
40e7b6f7-debb-4ff3-af6a-26faeca4bea7,Lewisgerald,Dmaxwell@yahoo.com,08-02-2024,Turks and caicos islands,48,Male,Pc,Battlezone,20,27.22,138.95,4,120.26,22-04-2025,Silver,Friend,Solo,Bronze,659
598e358b-ccf5-496f-a20d-dc7f9acd4a65,Suzannegarcia,Qanderson@davis.org,17-08-2024,Chad,45,Female,Console,Questraid,16,25.59,37.03,3,6.09,29-04-2025,Free,Friend,Solo,Silver,2391
7f982c27-56c1-4707-aa7d-38cf1b790043,Sean04,Loganmartinez@gmail.com,18-07-2024,American samoa,39,Male,Pc,Speedrun,21,32.08,60.71,4,49.44,18-05-2025,Silver,Ads,Co-op,Diamond,5712
F1983f40-8631-4edc-893e-a7bd22550776,Robertthompson,Lauren59@yahoo.com,01-02-2024,Argentina,22,Other,Pc,Speedrun,18,7.9,64.11,3,74.05,02-05-2025,Free,Organic,Solo,Gold,4416
74c9c433-66b5-4956-89cc-519caba34582,Ashley31,Nbass@gmail.com,08-08-2023,Tunisia,39,Male,Pc,Questraid,16,41.59,51.18,0,0.35,07-05-2025,Free,Friend,Solo,Platinum,5847
Eab380df-0986-4f96-996c-a33fb24c0216,Joshuaparker,Schwartzomar@gmail.com,08-10-2023,Guinea-bissau,13,Other,Mobile,Battlezone,13,49.76,129.99,4,33.24,23-04-2025,Free,Friend,Co-op,Platinum,7456
74152d42-86f7-4f68-940d-e8cf2b32d6f6,Gking,Freemanelijah@reynolds.com,29-04-2025,Faroe islands,41,Other,Console,Battlezone,17,28.01,16.11,6,34.87,27-04-2025,Platinum,Friend,Solo,Gold,2036
709ffada-3c88-4bc6-b243-fb8a5e78b3ae,Amandamcfarland,Gibsongeorge@hotmail.com,02-06-2023,Nicaragua,30,Male,Console,Mysticwar,21,37.58,84.95,11,27.29,01-05-2025,Platinum,Ads,Co-op,Diamond,960
C355c3ec-4624-4b32-9c65-75e6ff456fe9,Michaelmunoz,Sbrown@moore-khan.org,31-03-2025,Honduras,26,Female,Console,Questraid,25,31.79,104.09,5,0.11,06-05-2025,Gold,Organic,Co-op,Diamond,9447
A0f31ef5-7ee7-4579-b907-c5923f74a318,Fischerglenn,Wcarney@yahoo.com,17-01-2024,Switzerland,37,Other,Console,Questraid,24,9.65,145.35,8,129.39,25-04-2025,Silver,Social media,Solo,Gold,274
69246c0d-6601-49ed-a161-2972f1672434,Sanchezdavid,Edward39@gmail.com,18-01-2024,Qatar,18,Female,Console,Mysticwar,31,20.88,150.26,4,70.26,05-05-2025,Gold,Social media,Co-op,Diamond,3697
0ac54d5d-2ca4-4cfe-8df8-8e11776ae046,Lisa89,Karen43@yahoo.com,27-08-2024,Sudan,44,Male,Console,Speedrun,23,16.19,159.74,4,63.26,04-05-2025,Free,Organic,Solo,Silver,398
635bba27-1253-43a4-b052-4512ca52c633,Yrussell,Sherririchards@williams-payne.biz,08-12-2023,Chad,14,Female,Pc,Battlezone,15,26.53,84.66,5,15.86,18-05-2025,Platinum,Social media,Multiplayer,Silver,249
4960fe98-c80a-4398-9dc2-766d06482e26,Austin18,Brandi41@gmail.com,21-03-2024,Tokelau,36,Other,Pc,Speedrun,17,50.61,48.38,5,15.48,18-05-2025,Free,Ads,Solo,Platinum,8091
6e20b108-21ae-45b2-a847-86832dad6dfd,Ythompson,Meganlee@yahoo.com,23-10-2023,Zambia,43,Female,Mobile,Speedrun,21,21.18,85.12,10,119.55,22-04-2025,Silver,Social media,Co-op,Silver,2406
5efc56ee-0d38-45e9-bf68-cdd0e767b384,Kelly87,John87@gmail.com,27-01-2024,Mayotte,48,Male,Mobile,Battlezone,20,24.68,62,4,26.58,04-05-2025,Platinum,Social media,Solo,Gold,8524
7b885608-7b31-4dfd-b25b-081d662cdbe4,Houstonerica,Laurenhall@hotmail.com,13-11-2024,Guyana,28,Male,Pc,Questraid,23,32.51,62.95,9,13.66,21-05-2025,Free,Friend,Solo,Platinum,2705
Ea1f6602-9b5d-4af1-a731-d7d484943880,Obrienwesley,Spencersarah@gmail.com,09-01-2025,Angola,29,Other,Console,Questraid,23,25.63,138.55,8,4.57,28-04-2025,Platinum,Organic,Co-op,Gold,7544
F6e3ba80-023e-4f8f-8a6f-918f979b5177,Iduffy,Ohouston@yahoo.com,18-12-2024,Jamaica,38,Other,Mobile,Speedrun,19,37.13,139.29,0,68.05,04-05-2025,Silver,Ads,Multiplayer,Diamond,2022
Ba26f745-9835-4236-b06e-02f02bf25435,Gregory07,Crystal63@herrera.info,22-10-2023,Nigeria,13,Other,Console,Speedrun,22,39.64,215.3,5,21.92,01-05-2025,Free,Ads,Multiplayer,Gold,6930
49f738a7-7fb2-49d2-bf50-3f78c442f421,Ljackson,Xgoodwin@holmes.com,21-02-2025,Afghanistan,36,Female,Pc,Questraid,19,36.33,117.63,7,50.14,02-05-2025,Free,Social media,Multiplayer,Platinum,2454
761c0255-a58d-406f-8df1-a74274d95986,Danielssteven,Allen04@oliver.info,06-03-2024,French guiana,40,Male,Pc,Speedrun,25,14.47,35.48,8,12.07,28-04-2025,Silver,Social media,Solo,Silver,5352
4d18d875-2cb4-4571-9eb8-a56d81894b9f,Whitevickie,Katherinebrown@smith.com,13-11-2023,Sierra leone,45,Male,Console,Mysticwar,24,25.01,88.15,5,39.36,22-04-2025,Gold,Friend,Multiplayer,Silver,8787
512b99a1-ac1f-44cd-8642-2c2e16cdd1aa,Shannonmorales,Jason52@yahoo.com,04-01-2025,Ecuador,23,Male,Mobile,Mysticwar,22,26.75,38.91,4,134.96,04-05-2025,Silver,Friend,Solo,Bronze,4562
B8dc17a9-02d8-4c3f-a673-6902f74da156,Vanessaprice,Mary57@gibbs-brown.org,07-06-2024,New zealand,48,Female,Mobile,Mysticwar,20,20.4,86.25,4,52.63,04-05-2025,Silver,Ads,Multiplayer,Bronze,6826
C5c3fac4-cc42-4dfc-940d-723a0426d660,Amandaroberts,Bowenpaul@yahoo.com,05-09-2024,Northern mariana islands,27,Other,Mobile,Questraid,16,33.1,131.29,9,131.19,18-05-2025,Free,Friend,Solo,Diamond,2420
3dfc837a-59e8-4c7f-a7b7-e217a8197a11,Guzmanbonnie,Reneewood@beck.com,24-08-2023,Western sahara,18,Female,Console,Questraid,22,39.72,111.97,4,159.44,30-04-2025,Silver,Organic,Multiplayer,Silver,9313
7d25458b-2517-43d6-9750-56b19b654c4d,Merickson,Tedwards@lawrence.com,24-08-2024,Brunei darussalam,22,Male,Console,Battlezone,24,33.09,62.51,3,21.86,28-04-2025,Platinum,Ads,Solo,Diamond,1374
Eb85d9e1-301f-4247-98a1-d6943e954278,Dorothyjacobson,Shawnicole@yahoo.com,13-11-2024,Russian federation,22,Other,Pc,Questraid,33,20.18,18.64,7,90.88,01-05-2025,Platinum,Social media,Co-op,Silver,1927
546c1744-26bd-4e6c-8d0d-11b4dbbcdc0c,William17,Briannafields@gmail.com,04-02-2024,Morocco,20,Other,Mobile,Mysticwar,24,35.81,52.46,8,37.6,11-05-2025,Platinum,Friend,Multiplayer,Diamond,1167
03783298-30a8-442c-913a-bdc9ded5c9a0,Tannercathy,Randy01@yahoo.com,01-03-2024,Cape verde,41,Other,Mobile,Battlezone,20,37.29,66.95,2,160.49,27-04-2025,Gold,Social media,Multiplayer,Diamond,4320
Db467d30-cba5-4026-98b4-f4ed3778b1e4,Johnsontimothy,Kaylabrown@nelson-thomas.net,19-10-2023,Burundi,24,Female,Console,Mysticwar,16,34.57,135.23,3,84.36,26-04-2025,Platinum,Social media,Multiplayer,Silver,5342
